t,o,h,l,c,v,vw,percent_change,target
2023-02-11 00:00:00-05:00,24.86465648854962,24.90847328244275,24.86465648854962,24.90847328244275,13595712.366412213,24.886564885496185,0.1768362882799801,0
2023-02-12 00:00:00-05:00,24.908625954198474,24.952442748091602,24.908625954198474,24.952442748091602,6662818.076335877,24.930534351145038,0.17652412956135066,0
2023-02-13 00:00:00-05:00,24.952595419847327,25.12,24.823990384615385,24.823990384615385,1270642.879734292,24.93226802249222,-0.5147887314000177,0
2023-02-14 00:00:00-05:00,24.83221153846154,25.27,24.73,24.792857142857144,5112782.879807692,24.84279403330567,-0.125415943512186,0
2023-02-15 00:00:00-05:00,24.742285714285714,24.99,24.65,24.773571428571426,5833373.142857143,24.806262440228174,-0.07778738115818973,0
2023-02-16 00:00:00-05:00,24.81285714285714,24.97,24.54,24.78,9181881.214285715,24.767073339781746,0.025949312343231945,0
2023-02-17 00:00:00-05:00,24.834857142857143,24.9,24.37,24.698770949720668,9985307.40263368,24.748487083385985,-0.32780084858488046,0
2023-02-18 00:00:00-05:00,24.69854748603352,24.69854748603352,24.634413407821228,24.634413407821228,12501074.145251397,24.666480446927373,-0.2605698155201841,0
2023-02-19 00:00:00-05:00,24.63418994413408,24.63418994413408,24.570055865921788,24.570055865921788,8293789.944134078,24.602122905027933,-0.2612505556109812,0
2023-02-20 00:00:00-05:00,24.56983240223464,24.56983240223464,24.505698324022347,24.505698324022347,4086505.7430167594,24.53776536312849,-0.2619348618930206,0
2023-02-21 00:00:00-05:00,24.505474860335195,24.56,23.92,23.994174757281552,780454.4223843355,24.225289242055528,-2.087365803566432,-1
2023-02-22 00:00:00-05:00,23.985728155339807,24.58,23.963398058252427,24.30404761904762,6960139.199722608,24.184641160367544,1.2914503828560742,1
2023-02-23 00:00:00-05:00,24.26857142857143,24.49,23.96,24.106190476190477,6010038.928571428,24.23892756423611,-0.8140913232167812,0
2023-02-24 00:00:00-05:00,24.12742857142857,24.12742857142857,23.8,23.96054707379135,6591926.48691385,23.98443489655845,-0.6041742785654058,0
2023-02-25 00:00:00-05:00,23.968091603053438,24.0520737913486,23.960763358778628,24.022837150127227,11111971.23664122,24.00844459033079,0.2599693410340054,0
2023-02-26 00:00:00-05:00,24.052366412213743,24.136348600508907,24.023053435114505,24.085127226463104,5425453.007633587,24.090749567430024,0.2592952528737813,0
2023-02-27 00:00:00-05:00,24.13664122137405,24.33,23.81,23.870238095238097,3462957.9830970555,24.049065578865264,-0.8922067515130361,0
2023-02-28 00:00:00-05:00,23.915428571428574,24.18,23.624545454545455,23.624545454545455,10933944.642857144,23.865354481015512,-1.0292844156491898,-1
2023-03-01 00:00:00-05:00,23.628133971291867,23.628133971291867,23.13,23.436190476190475,8495455.0,23.497643450532106,-0.7972850894311656,0
2023-03-02 00:00:00-05:00,23.51685714285714,23.51685714285714,23.21,23.49595238095238,6116911.928571428,23.411777596726193,0.25499837451234963,0
2023-03-03 00:00:00-05:00,23.45114285714286,23.61,23.29,23.348460559796436,6930074.525627045,23.431473232489324,-0.6277328910298308,0
2023-03-04 00:00:00-05:00,23.349770992366413,23.388727735368956,23.34854961832061,23.37410941475827,10631479.328244274,23.363607813613232,0.1098524457153971,0
2023-03-05 00:00:00-05:00,23.37908396946565,23.425368956743004,23.374198473282444,23.399758269720103,5817561.526717558,23.3919963326972,0.10973190253673604,0
2023-03-06 00:00:00-05:00,23.40839694656489,23.44,22.93,22.99904761904762,6597916.619411124,23.207638202053417,-1.712456368367754,-1
2023-03-07 00:00:00-05:00,23.012857142857143,23.18,21.84,22.153809523809525,9843208.142857144,22.548348144097222,-3.6751004182367764,-1
2023-03-08 00:00:00-05:00,22.19457142857143,22.31,21.0,21.41829268292683,17398861.831010453,21.79536408051442,-3.320046785146402,-1
2023-03-09 00:00:00-05:00,21.417853658536586,21.72,20.33,20.39,17223414.731224343,20.914554146172087,-4.80100210670158,-1
2023-03-10 00:00:00-05:00,20.39,20.51,18.64,18.881268357810413,18913005.41440072,19.58980212213507,-7.399370486461931,-1
2023-03-11 00:00:00-05:00,18.88128170894526,18.885113484646194,18.88128170894526,18.885113484646194,29309194.95861148,18.88319759679573,0.020364769796787918,0
2023-03-12 00:00:00-05:00,18.88512683578104,18.88879839786382,18.88512683578104,18.88879839786382,12557013.364485983,18.88696261682243,0.019512264094267984,0
2023-03-13 00:00:00-04:00,18.888811748998666,18.97,17.94,18.888809523809524,13623804.771695595,18.759495761872312,5.8902347666034416e-05,0
2023-03-14 00:00:00-04:00,18.93257142857143,19.28,17.82,17.859189189189188,22067659.100386098,18.549836299884706,-5.450954086452564,-1
2023-03-15 00:00:00-04:00,17.856864864864864,18.14,17.44,17.96171974522293,6627931.877775865,17.83959736571723,0.5741053244220362,0
2023-03-16 00:00:00-04:00,18.006687898089172,18.14,17.09,17.642380952380954,13717492.736123748,17.83066704992386,-1.777885399458512,-1
2023-03-17 00:00:00-04:00,17.69142857142857,17.741714285714288,16.53,16.66647582697201,70177218.32224646,17.079933873901915,-5.5315953557687925,-1
2023-03-18 00:00:00-04:00,16.62931297709924,16.86800254452926,16.62198473282443,16.86800254452926,129727875.29770993,16.691283322519084,1.2091741508490461,1
2023-03-19 00:00:00-04:00,16.717251908396946,17.069529262086512,16.68793893129771,17.069529262086512,62852850.687022895,16.80105199427481,1.1947278109855963,1
2023-03-20 00:00:00-04:00,16.805190839694657,17.36,16.54,16.916428571428572,18064375.050163575,16.876501772845856,-0.8969239180953603,0
2023-03-21 00:00:00-04:00,16.92742857142857,17.62,16.868,17.198809523809523,21902428.35714286,17.203591518849205,1.6692705034553557,1
2023-03-22 00:00:00-04:00,17.29342857142857,17.302571428571426,16.22,16.424285714285713,14685473.714285715,16.805505515873016,-4.503357098359528,-1
2023-03-23 00:00:00-04:00,16.26742857142857,16.500571428571426,15.530000000000001,15.606904761904763,10234943.785714285,16.021503224702382,-4.976660578121805,-1
2023-03-24 00:00:00-04:00,15.628571428571428,16.333842239185753,15.3,16.331424936386767,11026381.069792803,15.918550688003604,4.642305348402598,1
2023-03-25 00:00:00-04:00,16.33419847328244,16.43643765903308,16.331755725190842,16.426692111959287,15664073.404580152,16.384971613867684,0.5833365792856426,0
2023-03-26 00:00:00-04:00,16.43679389312977,16.539033078880404,16.427022900763358,16.521959287531807,8215786.625954198,16.487150423027988,0.5799534983867094,0
2023-03-27 00:00:00-04:00,16.539389312977097,16.72,16.326923076923077,16.47,1853534.4532442745,16.52043325209725,-0.31448623391184816,0
2023-03-28 00:00:00-04:00,16.397692307692306,16.825,16.15,16.825,9821131.232142856,16.553717874441965,2.1554341226472484,1
2023-03-29 00:00:00-04:00,16.784857142857145,17.305714285714288,16.762,17.27857142857143,10167654.57142857,16.99633676463294,2.695818297601371,1
2023-03-30 00:00:00-04:00,17.284285714285716,17.54,17.1,17.385714285714286,7805558.571428572,17.310924293402778,0.6200909466721916,0
2023-03-31 00:00:00-04:00,17.327714285714286,17.741974522292995,17.26,17.739579617834394,5709298.267515923,17.54220941243618,2.035379888940647,1
2023-04-01 00:00:00-04:00,17.742101910828026,17.778662420382165,17.73605095541401,17.76892993630573,6279226.028025477,17.759972917834393,0.16545103719272092,0
2023-04-02 00:00:00-04:00,17.778789808917196,17.815350318471335,17.7543949044586,17.79828025477707,3712611.1184713375,17.796166629936305,0.1651777488939743,0
2023-04-03 00:00:00-04:00,17.81547770700637,17.91,17.27,17.46,9395527.300272975,17.623218601797088,-1.9006344991464696,-1
2023-04-04 00:00:00-04:00,17.524,17.6,17.06,17.240238095238094,8080229.357142857,17.377225577132933,-1.2586592483499803,-1
2023-04-05 00:00:00-04:00,17.235142857142858,17.65521978021978,17.1,17.65521978021978,5191850.049450549,17.36958382648428,2.4070530968844706,1
2023-04-06 00:00:00-04:00,17.656043956043955,17.77,17.38,17.69,8052099.379120879,17.663272212747952,0.19699681008324976,0
2023-04-07 00:00:00-04:00,17.689106145251397,17.69,17.66147113594041,17.69,17990184.0,17.67811553724395,0.0,0
2023-04-08 00:00:00-04:00,17.686424581005586,17.69,17.64001862197393,17.69,12197928.0,17.663824408752326,0.0,0
2023-04-09 00:00:00-04:00,17.683743016759777,17.69,17.61856610800745,17.69,6405672.000000001,17.64953328026071,0.0,0
2023-04-10 00:00:00-04:00,17.681061452513966,17.79,16.92,17.416190476190476,20174408.642857146,17.47585647335007,-1.5478209373065321,-1
2023-04-11 00:00:00-04:00,17.47142857142857,17.62,17.21,17.332619047619048,16022072.214285715,17.437259791170632,-0.4798490731120486,0
2023-04-12 00:00:00-04:00,17.406,17.52,16.78,16.815714285714286,13674169.07142857,17.139704141369048,-2.9822657527095897,-1
2023-04-13 00:00:00-04:00,16.860857142857142,17.1,16.64,17.00404761904762,10210923.5,16.880622420386903,1.119984141817465,1
2023-04-14 00:00:00-04:00,16.945714285714285,17.22,16.48,16.665414012738854,13289500.49499545,16.81121952325978,-1.9914882261881761,-1
2023-04-15 00:00:00-04:00,16.66568152866242,16.742458598726117,16.66568152866242,16.742458598726117,23455020.107006367,16.713222929936304,0.4623022622082473,0
2023-04-16 00:00:00-04:00,16.74272611464968,16.819503184713376,16.74272611464968,16.819503184713376,11093088.611464966,16.801273885350316,0.46017486340459435,0
2023-04-17 00:00:00-04:00,16.819770700636944,17.41,16.55,17.32857142857143,7298350.929390354,17.066986949152007,3.0266544633775316,1
2023-04-18 00:00:00-04:00,17.37342857142857,17.37342857142857,16.84,16.880238095238095,7782405.785714286,17.095897797867064,-2.5872492442978845,-1
2023-04-19 00:00:00-04:00,16.879714285714286,17.54,16.7,17.425,10606731.642857144,17.147165875248014,3.2272169485309643,1
2023-04-20 00:00:00-04:00,17.442285714285713,17.53,17.25,17.34452380952381,8708621.642857144,17.38274416170635,-0.4618432738949241,0
2023-04-21 00:00:00-04:00,17.372,17.45,16.91,17.107582697201018,9549883.200654307,17.21417813454009,-1.3660860045790924,-1
2023-04-22 00:00:00-04:00,17.112442748091603,17.129491094147582,17.090508905852417,17.100254452926208,13701305.038167939,17.11142938231552,-0.042836234694976216,0
2023-04-23 00:00:00-04:00,17.119770992366412,17.1441475826972,17.075852417302798,17.0929262086514,6854520.5496183215,17.113148222010178,-0.042854591988572555,0
2023-04-24 00:00:00-04:00,17.12709923664122,17.25,16.82,16.900336538461538,1245710.3138945983,17.03432783939991,-1.1267214743627907,-1
2023-04-25 00:00:00-04:00,16.885384615384616,17.41,16.5,16.977462686567165,1124216.1354047072,16.864026684412725,0.4563586525635488,0
2023-04-26 00:00:00-04:00,16.975223880597014,17.46,16.72,17.222857142857144,11290548.405117271,17.04251304362118,1.4454130208993998,1
2023-04-27 00:00:00-04:00,16.99142857142857,17.5,16.91,17.320873786407766,11935398.28224688,17.289275836177087,0.5691079170988322,0
2023-04-28 00:00:00-04:00,17.319514563106797,18.06,17.17,17.343078880407123,9030358.233565552,17.363536229817853,0.12819846315594852,0
2023-04-29 00:00:00-04:00,17.350229007633587,17.350229007633587,17.29178117048346,17.29178117048346,14387103.75572519,17.332624174936385,-0.2957820250798493,0
2023-04-30 00:00:00-04:00,17.320916030534352,17.320916030534352,17.240483460559794,17.240483460559794,7267849.282442749,17.299704602417304,-0.2966594905285391,0
2023-05-01 00:00:00-04:00,17.291603053435114,17.46,16.98,17.274896907216494,1936690.6190682303,17.27056107983037,0.19960836211714295,0
2023-05-02 00:00:00-04:00,17.249690721649486,17.282680412371136,16.27,16.962380952380954,21161293.46980854,16.934326805243618,-1.8090756576670919,-1
2023-05-03 00:00:00-04:00,16.958571428571428,17.41,16.78,16.985029585798816,10433031.65131023,17.031821309845203,0.13352272585696046,0
2023-05-04 00:00:00-04:00,16.984970414201182,18.454918032786885,16.89,18.43262295081967,2939920.723397032,17.611129465822405,8.522760338499413,1
2023-05-05 00:00:00-04:00,18.24967213114754,19.14,17.75,18.12764397905759,4001183.415307699,18.179923150585324,-1.6545608976855752,-1
2023-05-06 00:00:00-04:00,18.129685863874347,18.20032722513089,18.127748691099477,18.15780104712042,1304147.1204188482,18.150985494109946,0.16635955614345832,0
2023-05-07 00:00:00-04:00,18.16738219895288,18.264410994764397,18.157905759162304,18.187958115183246,2992882.6178010474,18.192014562172776,0.16608326076801294,0
2023-05-08 00:00:00-04:00,18.20507853403141,18.29,17.92,17.969358288770053,8586942.754423663,18.09775423845975,-1.2018931703537739,-1
2023-05-09 00:00:00-04:00,17.968930481283422,18.09,17.57,17.98,11300703.788770054,17.942278174093882,0.059221431611145015,0
2023-05-10 00:00:00-04:00,17.98,18.4,17.81,18.248763440860216,7392344.145161291,18.072257580869177,1.4947911060078756,1
2023-05-11 00:00:00-04:00,18.250645161290322,18.42,17.7,18.13676767676768,2115421.85483871,18.220205141458266,-0.6137170031026429,0
2023-05-12 00:00:00-04:00,18.12848484848485,18.29,17.78,17.94806658130602,846374.300256082,18.01564888489576,-1.0404339892569503,-1
2023-05-13 00:00:00-04:00,17.95631241997439,18.012599231754162,17.944660691421255,17.973879641485276,1032457.5057618438,17.978709014084508,0.1438208403246266,0
2023-05-14 00:00:00-04:00,18.007938540332905,18.067912932138285,17.959411011523688,17.999692701664536,2244225.8028169014,18.026249295774647,0.1436142930415718,0
2023-05-15 00:00:00-04:00,18.05956466069142,18.24,17.7,17.872279792746113,9543317.73054341,18.052252102500617,-0.7078615786959563,0
2023-05-16 00:00:00-04:00,18.060051813471503,18.1,17.46,17.51875,4394944.410621761,17.791483634496885,-1.9780900749416408,-1
2023-05-17 00:00:00-04:00,17.54945652173913,18.04,17.47,17.793990384615384,878493.7692307692,17.730875908403444,1.5711188561705836,1
2023-05-18 00:00:00-04:00,17.824807692307694,18.12,17.59,18.12,1231030.4807692308,17.895393887863914,1.832133255879942,1
2023-05-19 00:00:00-04:00,18.116,18.55,18.03,18.097251908396945,5903101.702290077,18.136832783590435,-0.12554134438772513,0
2023-05-20 00:00:00-04:00,18.10587786259542,18.153346055979643,18.094885496183206,18.119236641221374,11592623.633587787,18.124602569974556,0.12148105654774533,0
2023-05-21 00:00:00-04:00,18.15351145038168,18.2009796437659,18.109541984732825,18.1412213740458,6332749.923664122,18.166212340966922,0.12133365913666871,0
2023-05-22 00:00:00-04:00,18.201145038167937,18.59,18.01,18.480240384615385,10787985.586611861,18.33905837408454,1.868777209535688,1
2023-05-23 00:00:00-04:00,18.48076923076923,19.2,18.42,18.825,4986279.32051282,18.737887121082622,1.865558067478501,1
2023-05-24 00:00:00-04:00,18.787333333333333,18.824,18.024545454545454,18.024545454545454,11730969.15151515,18.423487834385522,-4.2520825787758065,-1
2023-05-25 00:00:00-04:00,18.183253588516745,18.183253588516745,17.59,17.99809523809524,8981552.467532467,17.970118089804295,-0.1467455393919237,0
2023-05-26 00:00:00-04:00,18.016571428571428,18.17,17.84,18.10962441314554,6865995.017102616,18.028874043158254,0.6196721018246087,0
2023-05-27 00:00:00-04:00,18.106225352112677,18.169117370892018,18.106225352112677,18.169117370892018,9959813.543661973,18.137225352112676,0.3285156908240161,0
2023-05-28 00:00:00-04:00,18.154901408450705,18.228610328638496,18.154901408450705,18.228610328638496,6535277.746478873,18.194014084507042,0.32743999904909504,0
2023-05-29 00:00:00-04:00,18.203577464788733,18.288103286384974,18.203577464788733,18.288103286384974,3110741.949295774,18.25080281690141,0.32637132877326724,0
2023-05-30 00:00:00-04:00,18.25225352112676,18.43,17.81,18.31642857142857,3974471.9577464787,18.2838146405726,0.15488366726736924,0
2023-05-31 00:00:00-04:00,18.279714285714284,18.39,18.10666666666667,18.10666666666667,12374112.642857144,18.238796526289683,-1.1452118186899396,-1
2023-06-01 00:00:00-04:00,18.20657142857143,18.25,17.78,18.085714285714285,9825660.642857144,18.083790721726192,-0.11571638964865683,0
2023-06-02 00:00:00-04:00,18.114571428571427,18.82,18.064285714285713,18.68033078880407,7537094.41657579,18.482989464156972,3.287768974430083,1
2023-06-03 00:00:00-04:00,18.677786259541985,18.704618320610688,18.641272264631045,18.651017811704836,11075039.633587787,18.661167064249366,-0.15691894019780328,0
2023-06-04 00:00:00-04:00,18.641145038167938,18.7156106870229,18.604631043256997,18.621704834605598,6174589.923664122,18.626495308524174,-0.15716556273321913,0
2023-06-05 00:00:00-04:00,18.604503816793894,18.72,18.16,18.421904761904763,4359295.311886587,18.519461520956398,-1.072941894823387,-1
2023-06-06 00:00:00-04:00,18.44,19.06,18.39,18.830731707317074,12775967.013937281,18.669988791745304,2.219243616207045,1
2023-06-07 00:00:00-04:00,18.830634146341463,19.89,18.82,19.75,5258058.890569975,19.36190583350271,4.881744942102939,1
2023-06-08 00:00:00-04:00,19.75,19.75,19.03,19.124761904761908,3808225.524064171,19.405382196180554,-3.165762507534642,-1
2023-06-09 00:00:00-04:00,19.138,19.35,18.92,19.21247694334651,7045483.428853755,19.15729121798831,0.458646434509391,0
2023-06-10 00:00:00-04:00,19.21229249011858,19.21229249011858,19.15935441370224,19.15935441370224,10812766.102766799,19.18582345191041,-0.27650016081173234,0
2023-06-11 00:00:00-04:00,19.15916996047431,19.15916996047431,19.10623188405797,19.10623188405797,4978054.577075099,19.13270092226614,-0.27726680397058834,0
2023-06-12 00:00:00-04:00,19.10604743083004,19.36,18.94,19.07190476190476,3778589.8913043477,19.09138026200181,-0.17966453229246726,0
2023-06-13 00:00:00-04:00,19.09,19.5,19.02,19.130476190476188,2552888.8968253965,19.11118695475088,0.30710843674313093,0
2023-06-14 00:00:00-04:00,19.09174603174603,19.37,18.75,18.871904761904762,5057856.246031746,19.034060449763007,-1.3516204510379715,-1
2023-06-15 00:00:00-04:00,18.894571428571428,19.233333333333334,18.71,19.17452380952381,8554292.42857143,18.992046006448412,1.6035426812343712,1
2023-06-16 00:00:00-04:00,19.234,19.31,18.92,19.110795454545457,8340935.405844156,19.153610724927848,-0.3323595183453709,0
2023-06-17 00:00:00-04:00,19.11068181818182,19.11068181818182,19.078068181818182,19.078068181818182,41100.0,19.094375,-0.17125018581835016,0
2023-06-18 00:00:00-04:00,19.077954545454546,19.077954545454546,19.04534090909091,19.04534090909091,56809.09090909091,19.061647727272728,-0.17154395516031373,0
2023-06-19 00:00:00-04:00,19.045227272727274,19.045227272727274,19.012613636363636,19.012613636363636,72518.18181818182,19.028920454545457,-0.17183873412133233,0
2023-06-20 00:00:00-04:00,19.0125,19.05,18.59,18.60142857142857,5638714.464285715,18.839043749007935,-2.162696159504496,-1
2023-06-21 00:00:00-04:00,18.646,18.66,18.27,18.52357142857143,5605873.285714285,18.558644328373017,-0.4185546425005682,0
2023-06-22 00:00:00-04:00,18.564857142857143,18.63,17.716847290640395,17.716847290640395,1935640.2364532019,18.135701104235082,-4.355122018676772,-1
2023-06-23 00:00:00-04:00,17.716600985221675,17.89,17.28,17.52966921119593,54356530.73682924,17.579133738589114,-1.0564976735073395,-1
2023-06-24 00:00:00-04:00,17.52,17.558982188295165,17.505381679389313,17.558982188295165,120295164.27480915,17.521420850508903,0.16721922556595104,0
2023-06-25 00:00:00-04:00,17.52,17.588295165394403,17.4943893129771,17.588295165394403,58769605.5572519,17.523129430661577,0.16694006967430397,0
2023-06-26 00:00:00-04:00,17.52,18.39,17.49,18.1540625,7311808.272781485,17.900014345390858,3.2167264040392274,1
2023-06-27 00:00:00-04:00,18.174687499999997,18.78,17.99,18.451666666666668,4661838.064732143,18.421728870396205,1.639325449423068,1
2023-06-28 00:00:00-04:00,18.637428571428572,18.67,17.97,18.053495145631068,2801025.9736477113,18.274355469754102,-2.157916291404205,-1
2023-06-29 00:00:00-04:00,18.075533980582524,18.66047619047619,17.84,18.624285714285715,5848575.954923717,18.326863094978037,3.1616624041510333,1
2023-06-30 00:00:00-04:00,18.661428571428573,18.88,18.33,18.442977893368013,2942428.405164406,18.620158952216467,-0.9735021449903458,0
2023-07-01 00:00:00-04:00,18.61,18.61,18.44322496749025,18.514135240572173,249899.92197659297,18.59723639726918,0.38582352381253404,0
2023-07-02 00:00:00-04:00,18.61,18.61,18.51438231469441,18.585292587776333,179251.91157347205,18.60415251690507,0.38434064718413374,0
2023-07-03 00:00:00-04:00,18.61,19.17,18.51,19.00395131086142,3122041.9932277435,18.861883791910287,2.252634555564881,1
2023-07-04 00:00:00-04:00,19.042921348314607,19.065168539325843,18.726910112359548,18.836760299625467,4115743.280898876,18.953609989700375,-0.8797697305212404,0
2023-07-05 00:00:00-04:00,18.96202247191011,19.22,18.63,18.757142857142856,8854881.701444622,18.905219464845842,-0.42267057188275503,0
2023-07-06 00:00:00-04:00,18.778285714285715,18.778285714285715,18.25,18.70452380952381,8836085.357142856,18.630327510664685,-0.2805280528052734,0
2023-07-07 00:00:00-04:00,18.709142857142858,19.42,18.704571428571427,19.126374045801526,9180632.895310797,18.97054511563598,2.2553380164798575,1
2023-07-08 00:00:00-04:00,19.125114503816793,19.126335877862594,19.110508905852416,19.115381679389312,14898801.893129772,19.118096910941475,-0.05747229655704844,0
2023-07-09 00:00:00-04:00,19.110458015267174,19.115343511450384,19.095852417302797,19.1043893129771,7381184.061068703,19.103783384223917,-0.057505346200137364,0
2023-07-10 00:00:00-04:00,19.09580152671756,19.44047619047619,19.0,19.408809523809524,6087827.864776446,19.237506089198625,1.5934569058726034,1
2023-07-11 00:00:00-04:00,19.414,20.10904761904762,19.35,20.068333333333335,8000266.285714286,19.69314856473214,3.398064207465934,1
2023-07-12 00:00:00-04:00,20.083714285714287,20.49,19.91081730769231,19.928701923076925,3273069.46771978,20.093396053335336,-0.6957798036196783,0
2023-07-13 00:00:00-04:00,19.94644230769231,20.23,19.85,20.098809523809525,5583455.960851649,20.055445293886883,0.8535809376305492,0
2023-07-14 00:00:00-04:00,20.179714285714287,20.19,19.85,20.134287531806613,10292001.306434024,20.12194330803382,0.17651795722060104,0
2023-07-15 00:00:00-04:00,20.145114503816792,20.145114503816792,20.086653944020355,20.086653944020355,17948603.541984733,20.12066399236641,-0.23657945537437497,0
2023-07-16 00:00:00-04:00,20.130458015267173,20.130458015267173,20.039020356234097,20.039020356234097,8830145.404580154,20.085387290076333,-0.23714048103287144,0
2023-07-17 00:00:00-04:00,20.115801526717558,20.31,20.01,20.200952380952383,3891340.8184296624,20.15093980808494,0.8080835382150209,0
2023-07-18 00:00:00-04:00,20.25114285714286,21.119285714285713,20.19,21.083095238095236,9128119.5,20.618907405505954,4.366837961435088,1
2023-07-19 00:00:00-04:00,21.056857142857144,21.65909090909091,21.043142857142858,21.65909090909091,8585557.357142856,21.377549421469155,2.7320261303705573,1
2023-07-20 00:00:00-04:00,21.66023923444976,21.79,21.18,21.489761904761906,8104795.571428572,21.553347975108224,-0.7817918353070441,0
2023-07-21 00:00:00-04:00,21.499428571428574,21.57,21.15,21.351094147582696,10556822.062159214,21.42034024373334,-0.645273585597439,0
2023-07-22 00:00:00-04:00,21.308778625954197,21.529274809160306,21.305127226463103,21.47567430025445,16597930.6259542,21.40238331615776,0.58348369320389,0
2023-07-23 00:00:00-04:00,21.305114503816792,21.694160305343512,21.301463104325702,21.600254452926208,13780156.213740459,21.513474736005087,0.5800989106557797,0
2023-07-24 00:00:00-04:00,21.30145038167939,21.87,21.3,21.652142857142856,10082513.812431844,21.664837751474842,0.2402212637343082,0
2023-07-25 00:00:00-04:00,21.674285714285713,21.8,21.44,21.77285714285714,8215511.285714285,21.63013843625992,0.5575165770461465,0
2023-07-26 00:00:00-04:00,21.500285714285713,22.46,21.37,21.882380952380952,7672058.0,21.785867855902776,0.5030291100758921,0
2023-07-27 00:00:00-04:00,21.81,22.04,21.47,21.63625,2526530.351648351,21.718256610813015,-1.124790546863097,-1
2023-07-28 00:00:00-04:00,21.64201923076923,21.85,21.51403005464481,21.51403005464481,4469470.749054224,21.679361007649124,-0.5648850672144712,0
2023-07-29 00:00:00-04:00,21.641803278688524,21.641803278688524,20.91993169398907,20.91993169398907,8947879.672131147,21.258483606557377,-2.761446177897642,-1
2023-07-30 00:00:00-04:00,21.4372131147541,21.4372131147541,20.325833333333332,20.325833333333332,3841724.655737705,20.715532786885245,-2.8398675930019435,-1
2023-07-31 00:00:00-04:00,21.232622950819675,21.92,20.2,21.819047619047616,8739416.07142857,21.345354450396822,7.346386547731298,1
2023-08-01 00:00:00-04:00,21.819142857142857,21.83,21.14,21.411428571428573,9011971.285714287,21.60931867832341,-1.8681798341335432,-1
2023-08-02 00:00:00-04:00,21.392,21.64,21.24,21.540238095238095,6140044.357142857,21.453226447916666,0.6015923850191118,0
2023-08-03 00:00:00-04:00,21.539714285714286,21.68,21.22,21.61547619047619,6040392.642857143,21.55058281200397,0.3492909173308023,0
2023-08-04 00:00:00-04:00,21.642857142857146,22.03,21.61,21.806374045801526,5579658.352780808,21.755756439947973,0.883153596261943,0
2023-08-05 00:00:00-04:00,21.81,21.868473282442746,21.790508905852416,21.795381679389312,8155638.412213741,21.816513120229004,-0.050408960192671604,0
2023-08-06 00:00:00-04:00,21.81,21.912442748091603,21.775852417302797,21.7843893129771,5135780.335877863,21.824345181297712,-0.05043438364102926,0
2023-08-07 00:00:00-04:00,21.81,22.26,21.69,22.132380952380952,6282897.827699019,21.98550930416023,1.5974358261975796,1
2023-08-08 00:00:00-04:00,22.09,22.131142857142855,21.62,21.713749999999997,2494599.872939561,21.85920633932864,-1.891486294591005,-1
2023-08-09 00:00:00-04:00,21.793846153846154,21.86,21.48,21.785,4710104.698489011,21.7065794863162,0.3281330953888828,0
2023-08-10 00:00:00-04:00,21.703714285714288,21.97,21.39,21.464761904761907,5414366.428571428,21.626581995039682,-1.469993551701132,-1
2023-08-11 00:00:00-04:00,21.464285714285715,21.62,21.4,21.583078880407125,5776333.275354416,21.51836999420476,0.551214945547418,0
2023-08-12 00:00:00-04:00,21.58290076335878,21.58290076335878,21.531781170483463,21.531781170483463,9534294.229007633,21.55734096692112,-0.23767558932581423,0
2023-08-13 00:00:00-04:00,21.531603053435116,21.531603053435116,21.480483460559796,21.480483460559796,4727763.297709924,21.506043256997458,-0.23824183200407134,0
2023-08-14 00:00:00-04:00,21.48030534351145,21.5,21.119761904761905,21.119761904761905,3183786.0550708836,21.335828001122696,-1.6792990551642406,-1
2023-08-15 00:00:00-04:00,21.118285714285715,21.118285714285715,20.55,20.551190476190477,4309785.071428572,20.807411912946428,-2.6921299166882684,-1
2023-08-16 00:00:00-04:00,20.623714285714286,20.67,20.3,20.33904761904762,6536298.857142857,20.493503996031748,-1.0322655390140767,-1
2023-08-17 00:00:00-04:00,20.316285714285712,20.52,20.133095238095237,20.133095238095237,5470899.428571429,20.288764563244047,-1.012595991758769,-1
2023-08-18 00:00:00-04:00,20.132285714285715,20.35,20.04,20.253956743002547,7041321.858778626,20.191723643835953,0.6003125872003023,0
2023-08-19 00:00:00-04:00,20.2587786259542,20.28436386768448,20.201526717557254,20.235636132315523,11630022.595419848,20.25363252989822,-0.09045447721395261,0
2023-08-20 00:00:00-04:00,20.255114503816795,20.3026844783715,20.157557251908397,20.2173155216285,6609061.374045802,20.245975613867685,-0.09053637141540616,0
2023-08-21 00:00:00-04:00,20.25145038167939,20.31,19.9,20.05785714285714,4553198.028898583,20.108280157586634,-0.7887218191790613,0
2023-08-22 00:00:00-04:00,20.012857142857143,20.17,19.78,19.843571428571426,4573863.285714285,19.937666333829366,-1.068338022150217,-1
2023-08-23 00:00:00-04:00,19.916857142857143,20.33,19.79,20.29,4946275.0,20.109448741319444,2.2497390302725018,1
2023-08-24 00:00:00-04:00,20.267142857142854,20.71,20.24,20.28,7132399.857142857,20.31645795510913,-0.04928536224739766,0
2023-08-25 00:00:00-04:00,20.28,20.47,20.14,20.171755725190838,3181786.7977099237,20.25162870105757,-0.5337488895915343,0
2023-08-26 00:00:00-04:00,20.163435114503816,20.262073791348598,20.160992366412213,20.23770992366412,5312352.366412214,20.197222330788804,0.32696310312203547,0
